Date,Open,High,Low,Close,Adj Close,Volume
2007/4/1,65.218002,69.050003,65.091003,67.630997,67.630997,0
2007/5/1,67.839996,67.839996,63.530998,66.410004,66.410004,0
2007/6/1,66.410004,67.050003,64.363998,64.817001,64.817001,0
2007/7/1,64.811996,67.800003,64.811996,66.033997,66.033997,0
2007/8/1,67.379997,68,64.214996,66.417999,66.417999,0
2007/9/1,65.518997,66.959999,65.128998,65.181,65.181,0
2007/10/1,66.480003,66.949997,65.043999,65.458,65.458,0
2007/11/1,66.400002,66.650002,59.849998,63.460999,63.460999,0
2007/12/1,63.181999,64.099998,60.816002,62.937,62.937,0
2008/1/1,62.937,73.209999,62.228001,69.334999,69.334999,0
2008/2/1,69.278999,71.199997,64.203003,66.776001,66.776001,0
2008/3/1,67.199997,67.199997,59.541,61.662998,61.662998,0
2008/4/1,61.398998,64.959999,58.233002,60.650002,60.650002,0
2008/5/1,61.75,63.650002,58.199001,60.487,60.487,0
2008/6/1,60.480999,65,58.403,64.849998,64.849998,0
2008/7/1,63.73,67.449997,56.104,66.849998,66.849998,0
2008/8/1,66.262001,69,60.695,67.462997,67.462997,0
2008/9/1,68.400002,73.610001,63.162998,72.883003,72.883003,0
2008/10/1,72.918999,79.760002,63.159,78.025002,78.025002,0
2008/11/1,78.025002,79.400002,67.452003,78.092003,78.092003,0
2008/12/1,78.650002,79.5,64.669998,77.800003,77.800003,0
2009/1/1,77.800003,79.75,70.154999,77.848,77.848,0
2009/2/1,77.848,79.449997,74.935997,78.068001,78.068001,0
2009/3/1,79.25,81,72.035004,80,80,0
2009/4/1,80,80.25,74.471001,78.349998,78.349998,0
2009/5/1,78.349998,78.349998,72.138,76.825996,76.825996,0
2009/6/1,77.699997,77.989998,72.742996,72.900002,72.900002,0
2009/7/1,76.050003,77.199997,72.092003,73.156998,73.156998,0
2009/8/1,75.980003,76.199997,72.498001,75.800003,75.800003,0
2009/9/1,75.800003,76.120003,70.777,71.153,71.153,0
2009/10/1,73.150002,74.644997,71.134003,74.565002,74.565002,0
2009/11/1,73.730003,74.205002,70.753998,71.440002,71.440002,0
2009/12/1,73.300003,74.989998,71.334999,74.836998,74.836998,0
2010/1/1,74.25,75.429001,71.653999,75.293999,75.293999,0
2010/2/1,74.5,76.25,72.274002,75.452003,75.452003,0
2010/3/1,75.279999,77.25,72.821999,77.25,77.25,0
2010/4/1,75.769997,77.25,73.058998,73.382004,73.382004,0
2010/5/1,75.900002,79.599998,73.251999,75.876999,75.876999,0
2010/6/1,78.400002,82,75.704002,77.685997,77.685997,0
2010/7/1,77.803001,81.5,76.223999,80.050003,80.050003,0
2010/8/1,78.974998,79.900002,7,77.139999,77.139999,0
2010/9/1,79.470001,80.599998,76.619003,77.150002,77.150002,0
2010/10/1,79.349998,80.699997,76.731003,80.400002,80.400002,0
2010/11/1,79.279999,80.699997,76.269997,76.950996,76.950996,0
2010/12/1,79.300003,80.699997,76.497002,80.5,80.5,0
2011/1/1,79.25,81.050003,76.905998,80.800003,80.800003,0
2011/2/1,79.699997,82,77.319,82,82,0
2011/3/1,81.709999,85.730003,81.132004,82.699997,82.699997,0
2011/4/1,82.226997,84,81.630997,82.800003,82.800003,0
2011/5/1,82.400002,86.400002,81.897003,84.160004,84.160004,0
2011/6/1,85.550003,91.099998,84.110001,87.958,87.958,0
2011/7/1,88.109001,91,86.971001,89.18,89.18,0
2011/8/1,90.050003,93.800003,89.361,93.599998,93.599998,0
2011/9/1,92.650002,102.68,91.819,99,99,0
2011/10/1,99.150002,105.75,97.100998,97.917,97.917,0
2011/11/1,99.991997,99.991997,87.692001,88.158997,88.158997,0
2011/12/1,87.516998,89.547997,81.424004,83.695,83.695,0
2012/1/1,83.444,88.150002,82.317001,83.699997,83.699997,0
2012/2/1,83.699997,83.699997,81.003998,82,82,0
2012/3/1,81.597,83.25,80.510002,81.538002,81.538002,0
2012/4/1,81.658997,83.25,81.369003,82.300003,82.300003,0
2012/5/1,83,86.900002,81.588997,85.300003,85.300003,0
2012/6/1,84.667999,86,81.916,82.700996,82.700996,0
2012/7/1,82.488998,84.25,81.921997,82.720001,82.720001,0
2012/8/1,82.719002,84.099998,81.93,83.203003,83.203003,0
2012/9/1,83.210999,84.75,82.388,83.738998,83.738998,0
2012/10/1,83,85.25,83,83.599998,83.599998,0
2012/11/1,83.608002,86.099998,83.552002,84.674004,84.674004,0
2012/12/1,84.037003,86.099998,84.037003,84.482002,84.482002,0
2013/1/1,84.476997,87.599998,84.444,86.176003,86.176003,0
2013/2/1,86.171997,87.68,83.865997,84.712997,84.712997,0
2013/3/1,84.720001,86.300003,83.597,83.891998,83.891998,0
2013/4/1,85.25,85.449997,82,82.278999,82.278999,0
2013/5/1,82.278,85.099998,82.004997,83.973,83.973,0
2013/6/1,85,86.099998,82.942001,84.304001,84.304001,0
2013/7/1,84.285004,87.599998,84.162003,86,86,0
2013/8/1,86,87.650002,85.626999,86.105003,86.105003,0
2013/9/1,87.400002,87.550003,84.461998,84.918999,84.918999,0
2013/10/1,84.723,85.800003,83.049004,83.922997,83.922997,0
2013/11/1,83.903999,86.949997,83.630997,85.153999,85.153999,0
2013/12/1,85.153999,86.949997,84.126999,86.400002,86.400002,0
2014/1/1,86.400002,87.099998,83.928001,85.015999,85.015999,0
2014/2/1,85.016998,86.650002,84.414001,86.400002,86.400002,0
2014/3/1,85.416,86.800003,84.648003,84.950996,84.950996,0
2014/4/1,84.955002,86.849998,84.847,85.582001,85.582001,0
2014/5/1,85.564003,87.879997,85.301003,86.247002,86.247002,0
2014/6/1,86.273003,87.949997,85.778999,86.193001,86.193001,0
2014/7/1,86.193001,87.919998,85.872002,86.308998,86.308998,0
2014/8/1,86.322998,88.5,86.157997,86.920998,86.920998,0
2014/9/1,86.948997,89,86.589996,87.654999,87.654999,0
2014/10/1,87.653999,89.25,86.873001,88.612,88.612,0
2014/11/1,88.612,90.150002,87.849998,89.158997,89.158997,0
2014/12/1,88.610001,90.650002,88.392998,90.5,90.5,0
2015/1/1,88.902,91.800003,88.902,89.845001,89.845001,0
2015/2/1,90.477997,91.650002,89.449997,91.300003,91.300003,0
2015/3/1,89.814003,92.199997,89.225998,90.470001,90.470001,0
2015/4/1,90.553001,94.580002,89.614998,94.580002,94.580002,0
2015/5/1,92.962997,98.199997,92.491997,95.959,95.959,0
2015/6/1,96.248001,98.550003,94.172997,97.594002,97.594002,0
2015/7/1,97.647003,103.5,96.904999,100.57,100.57,0
2015/8/1,100.720001,103.699997,98.769997,102.059998,102.059998,0
2015/9/1,102.089996,106.099998,101.639999,102.910004,102.910004,0
2015/10/1,102.910004,104.400002,99.588997,101.949997,101.949997,0
2015/11/1,100.080002,102.400002,99.945999,100.309998,100.309998,0
2015/12/1,100.309998,102.349998,99.532997,101.230003,101.230003,0
2016/1/1,100.440002,102.400002,100.150002,101.699997,101.699997,0
2016/2/1,101.639999,102.349998,99.733002,100.050003,100.050003,0
2016/3/1,100.050003,101.699997,98.973999,99.692001,99.692001,0
2016/4/1,99.684998,101.550003,99.198997,99.321999,99.321999,0
2016/5/1,99.183998,101.050003,98.392998,98.992996,98.992996,0
2016/6/1,98.978996,101.300003,97.810997,100.080002,100.080002,0
2016/7/1,99.356003,101.550003,99.124001,99.536003,99.536003,0
2016/8/1,101.349998,101.5,99.316002,99.439003,99.439003,0
2016/9/1,99.866997,101.25,99.195,99.522003,99.522003,0
2016/10/1,99.598999,101.5,99.264999,99.777,99.777,0
2016/11/1,99.769997,101.849998,99.413002,99.907997,99.907997,0
2016/12/1,99.919998,102.349998,99.557999,101.470001,101.470001,0
2017/1/1,102.419998,103.949997,99.886002,101.93,101.93,0
2017/2/1,101.93,103.849998,100.730003,101.010002,101.010002,0
2017/3/1,101,103.150002,100.230003,101.57,101.57,0
2017/4/1,101.230003,103.699997,100.139999,101.389999,101.389999,0
2017/5/1,101.290001,103.349998,100.904999,101.550003,101.550003,0
2017/6/1,101.57,103.650002,101.125,102.239998,102.239998,0
2017/7/1,101.919998,103.959999,101.514999,102.209999,102.209999,0
2017/8/1,102.220001,103.800003,100.68,101.220001,101.220001,0
2017/9/1,101.220001,103.199997,100.485001,102.599998,102.599998,0
2017/10/1,101.589996,103.650002,100.964996,101.970001,101.970001,0
2017/11/1,101.989998,103.550003,100.879997,101.370003,101.370003,0
2017/12/1,101.370003,103.199997,100.730003,101.800003,101.800003,0
2018/1/1,101.480003,103.050003,99.82,100.690002,100.690002,0
2018/2/1,100.690002,101.900002,98.525002,99.662003,99.662003,0
2018/3/1,99.653999,101.309998,98.669998,99.323997,99.323997,0
2018/4/1,99.087997,100.949997,97.824997,98.750999,98.750999,0
2018/5/1,98.650002,101.400002,98.080002,99.833,99.833,0
2018/6/1,99.862999,101.099998,98.620003,99.373001,99.373001,0
2018/7/1,99.900002,100.75,98.25,99.599998,99.599998,0
2018/8/1,98.893997,100.599998,98.324997,99.699997,99.699997,0
2018/9/1,99.690002,100.699997,98.620003,99.769997,99.769997,0
2018/10/1,99.690002,101.190002,98.714996,100.839996,100.839996,0
2018/11/1,100.900002,103.080002,99.305,101.5,101.5,0
2018/12/1,100.739998,102.650002,99.305,100.900002,100.900002,0
2019/1/1,100.900002,101.949997,98.463997,99.75,99.75,0
2019/2/1,99.75,99.769997,97.879997,99.18,99.18,0
2019/3/1,99.18,100.510002,97.470001,99.830002,99.830002,0
2019/4/1,99.042999,101.400002,98.57,100.449997,100.449997,0
2019/5/1,99.989998,101.199997,98.739998,100.129997,100.129997,0
2019/6/1,100.150002,102.150002,99.110001,101.349998,101.349998,0
2019/7/1,101.419998,103.699997,100.290001,102.410004,102.410004,0
2019/8/1,102.32,103.349998,100.110001,102.610001,102.610001,0
2019/9/1,102.620003,103.809998,101.419998,102.910004,102.910004,0
2019/10/1,102.910004,103.800003,101.302551,101.385094,101.385094,0
2019/11/1,102.309998,102.75,99.498978,100.779556,100.779556,0
2019/12/1,100.788239,102.050003,98.792931,100.440002,100.440002,0
2020/1/1,100.349998,101.550003,98.586014,99.599998,99.599998,0
2020/2/1,98.785812,101.199997,98.487282,99.336746,99.336746,0
2020/3/1,99.340042,106.300003,99.180389,102.883163,102.883163,0
2020/4/1,103.383377,107.349998,103.167633,105.418953,105.418953,0
2020/5/1,106.230003,107.199997,103.998672,105.141029,105.141029,0
2020/6/1,105.800003,106.449997,104.212914,105.550003,105.550003,0
2020/7/1,105.559998,108.199997,104.620773,106.75,106.75,0
2020/8/1,106.07074,108.550003,106.002319,107.150002,107.150002,0
2020/9/1,107.190002,108.5,106.463654,106.800087,106.800087,0
2020/10/1,107.5,108.849998,106.69162,107.800003,107.800003,0
2020/11/1,107.809998,110.050003,107.035233,108.377388,108.377388,0
2020/12/1,109.099998,111.550003,107.382904,109.150002,109.150002,0
2021/1/1,108,110.099998,108,109.150002,109.150002,0
2021/2/1,109.150002,109.550003,107.965286,108.760002,108.760002,0
2021/3/1,108.800003,109.75,108,108.5,108.5,0
2021/4/1,108.349998,108.800003,105.637268,106.849998,106.849998,0
2021/5/1,107.09021,108.150002,104.712395,106.650002,106.650002,0
2021/6/1,106.709999,107.849998,106.330002,106.849998,106.849998,0
2021/7/1,106.949997,107.849998,106.504845,107.599998,107.599998,0
2021/8/1,107.599998,109.080002,107.384033,108.849998,108.849998,0
2021/9/1,108.809998,110.349998,108.575195,109.5,109.5,0
2021/10/1,109.5,111.050003,109.349998,110.199997,110.199997,0
2021/11/1,110.300003,112.449997,110.050003,111.550003,111.550003,0
2021/12/1,111.5,113.050003,111.102875,112.150002,112.150002,0
2022/1/1,112.150002,113.5,111.423126,112.091591,112.091591,0
2022/2/1,112.599998,113.75,111.680687,111.680687,111.680687,0
2022/3/1,112.849998,114.699997,112.459534,114,114,0
2022/4/1,114,115.75,113.830002,114.849998,114.849998,0
2022/5/1,114.849998,116.650002,114.260002,115.699997,115.699997,0
2022/6/1,115.849998,117.440002,115.394272,116.800003,116.800003,0
2022/7/1,116.879997,118.849998,116.13903,117.879997,117.879997,0
2022/8/1,117.900002,120,117.629997,119.949997,119.949997,0
2022/9/1,119.150002,120.550003,117.382561,119.800003,119.800003,0
2022/10/1,119.800003,121.300003,118.319374,120.400002,120.400002,0
2022/11/1,120.400002,122.400002,117.729652,121.5,121.5,0
2022/12/1,121.550003,123.25,120.815399,122.5,122.5,0
2023/1/1,122.5,123.949997,121.65612,123.419998,123.419998,0
2023/2/1,123.5,126.800003,123.209999,126.099998,126.099998,0
2023/3/1,126.300003,131.600006,125.801216,131.399994,131.399994,0
2023/4/1,131.399994,135.800003,129.720398,135.899994,135.899994,0
2023/5/1,135,138.25,133.205353,137.5,137.5,0
2023/6/1,137.649994,140.199997,135.544968,139.550003,139.550003,0
2023/7/1,139.550003,142.050003,136.752441,140.649994,140.649994,0
2023/8/1,141.399994,144.649994,139.781433,144.399994,144.399994,0
2023/9/1,144.5,147.850006,16.15,148.100006,148.100006,0
2023/10/1,144.618149,150.199997,143.514389,149.600006,149.600006,0
2023/11/1,149.600006,152.899994,147.377731,152.100006,152.100006,0
2023/12/1,152.25,156.589996,150.96608,155.940475,155.940475,0
2024/1/1,156.300003,162.5,153.752792,160.25,160.25,0
2024/2/1,159.5,163.210007,159.399994,161.290176,161.290176,0
2024/3/1,146,146,130,130.935516,130.935516,0
2024/4/1,130.75,131.440002,125.790581,126.199997,126.199997,0
