"","Year","Dates","cy","GDP","LocalUreaPrice","Month","ExchangeRate","Country","RealInterest","CPI","LocalMaizePrice","ElectionYr","OneYrAfterElectionYr","LocalMaizeYield","ForexRev","WorldUreaPrice","WorldGasPrice","Wedge","UreaMaizeRatio","LagMaize","CorruptionControl","ExchangeRateMovements","CPIMovements","CR4ratioAnnual","MonthlyUreaImportMT","NumFirmsImportingFert","FuelPrice","SharePrivateSectorSalesAnnual"
"179","2011",2011-04-01,"Kenya 2011",46869.475981,592.87437465431,4,82.800003,"Kenya",4.52618583226898,0.509271746459879,286.99998960145,"1","0",15840,2753606451.80327,253.75,109.57,6.51951628134472,2.06576444646434,334.328345191628,-0.96374249458313,0.00120853186914793,0.0314390859147995,0.66,17999,12,1.25911951959712,0.425203304001689
"180","2011",2011-09-01,"Kenya 2011",46869.475981,640.242424242424,9,99,"Kenya",4.52618583226898,0.539194200944032,314.008080808081,"1","0",15840,2753606451.80327,508.75,109.98,5.57211087889041,2.03893614009805,237.197733284047,-0.96374249458313,0.0560894880185652,0.0100550729337073,0.66,17999,12,1.05308181818182,0.425203304001689
"181","2011",2011-06-01,"Kenya 2011",46869.475981,622.829727174983,6,87.958,"Kenya",4.52618583226898,0.520566419420094,412.890243070556,"1","0",15840,2753606451.80327,478.75,113.85,5.66352603063012,1.50846317545109,448.946624486774,-0.96374249458313,0.0441396313021372,0.0118903591601172,0.66,17999,12,1.18528274858455,0.425203304001689
"182","2011",2011-07-01,"Kenya 2011",46869.475981,629.887119683038,7,89.18,"Kenya",4.52618583226898,0.527225219150371,470.625700829782,"1","0",15840,2753606451.80327,483.75,116.83,5.67770424350458,1.33840357331198,154.490066225166,-0.96374249458313,0.0137973713792769,0.0127103311963993,0.66,17999,12,1.16904126485759,0.425203304001689
"183","2011",2011-08-01,"Kenya 2011",46869.475981,638.660982307571,8,93.599998,"Kenya",4.52618583226898,0.533799730276467,360.431631633155,"1","0",15840,2753606451.80327,475.5,111.83,5.78789390627968,1.77193377677128,541.928651796942,-0.96374249458313,0.0483735629166944,0.0123929136154189,0.66,17999,12,1.11383656226146,0.425203304001689
"184","2011",2011-12-01,"Kenya 2011",46869.475981,868.486767429357,12,83.695,"Kenya",4.52618583226898,0.56009777478085,464.581430875714,"1","0",15840,2753606451.80327,423.13,104.4,6.79202412651968,1.86939621282818,506.683168316832,-0.96374249458313,-0.0519627297435603,0.0074012874678564,0.66,17999,12,1.24565505705239,0.425203304001689
"185","2011",2011-10-01,"Kenya 2011",46869.475981,637.819105296663,10,97.917,"Kenya",4.52618583226898,0.547707349966285,362.345660099881,"1","0",15840,2753606451.80327,493.5,108.78,5.66518604026825,1.76025043358005,158.078914019581,-0.96374249458313,-0.0109996690948062,0.015665306778908,0.66,17999,12,1.06472931155979,0.425203304001689
"186","2011",2011-11-01,"Kenya 2011",46869.475981,760.035870190311,11,88.158997,"Kenya",4.52618583226898,0.555967633175995,452.28282259155,"1","0",15840,2753606451.80327,481.25,104.56,6.3235943939476,1.68044381132,398.016997167139,-0.96374249458313,-0.10497821274164,0.0149689674504437,0.66,17999,12,1.18258037804128,0.425203304001689
"187","2012",2012-03-01,"Kenya 2012",56770.638927,830.434868884818,3,81.538002,"Kenya",9.31351134458288,0.570549561699258,440.459301769148,"0","0",17366,3696908544.78016,393.13,94.28,6.773779080172,1.88538388348093,531.705882352941,-1.09887766838074,-0.00565005348461511,0.0133850897829714,0.66,17999,12,1.27860748905768,0.425203304001689
"188","2012",2012-01-01,"Kenya 2012",56770.638927,906.013572895747,1,83.699997,"Kenya",9.31351134458288,0.563216453135536,452.729833601854,"0","0",17366,3696908544.78016,368,98.29,6.98103183251449,2.00122347954768,464.581430875714,-1.09887766838074,5.97030985520774e-05,0.00555265176935604,0.66,17999,12,1.24558068980576,0.425203304001689
"189","2012",2012-06-01,"Kenya 2012",56770.638927,829.687710169778,6,82.700996,"Kenya",9.31351134458288,0.572909642616318,398.365214368156,"0","0",17366,3696908544.78016,456.88,96.09,6.61421174368619,2.0827313235312,304.749401079708,-1.09887766838074,-0.0309428441796635,-0.00762131785126696,0.66,17999,12,1.26062689740762,0.425203304001689
"190","2012",2012-02-01,"Kenya 2012",56770.638927,842.975609756098,2,82,"Kenya",9.31351134458288,0.562963587322994,450.04668989547,"0","0",17366,3696908544.78016,375,94.32,6.84156450075819,1.87308479027341,248.841120191037,-1.09887766838074,-0.0205196943888817,-0.000449068191065716,0.66,17999,12,1.27140365853659,0.425203304001689
"191","2012",2012-04-01,"Kenya 2012",56770.638927,827.50908283685,4,82.300003,"Kenya",9.31351134458288,0.575775455158463,424.356172693144,"0","0",17366,3696908544.78016,494.38,89.35,6.50167948432791,1.95003427801021,250.287422277585,-1.09887766838074,0.00930195035538972,0.00911771022324193,0.66,17999,12,1.26676909112628,0.425203304001689
"192","2012",2012-05-01,"Kenya 2012",56770.638927,849.70688688018,5,85.300003,"Kenya",9.31351134458288,0.577292650033715,397.829495303267,"0","0",17366,3696908544.78016,513.13,96.53,6.5119760003662,2.13585693597818,118.917302201293,-1.09887766838074,0.0358033455325932,0.00263158046605583,0.66,17999,12,1.22221683860902,0.425203304001689
"193","2012",2012-10-01,"Kenya 2012",56770.638927,734.928247247087,10,83.599998,"Kenya",9.31351134458288,0.570296695886716,346.729331603231,"0","0",17366,3696908544.78016,349,105.7,6.6488003233017,2.11960218031995,434.616419919246,-1.09887766838074,-0.00166129874436471,0.00429534837999368,0.66,17999,12,1.2470706039969,0.425203304001689
"194","2012",2012-07-01,"Kenya 2012",56770.638927,901.595733781483,7,82.720001,"Kenya",9.31351134458288,0.568020903573837,386.309749405623,"0","0",17366,3696908544.78016,307.5,100.95,7.08018836323411,2.33386740864987,310.98074684136,-1.09887766838074,0.000229777361136385,-0.00856979240042122,0.66,17999,12,1.26033726716227,0.425203304001689
"195","2012",2012-08-01,"Kenya 2012",56770.638927,902.932153382333,8,83.203003,"Kenya",9.31351134458288,0.566250842886042,372.172693265479,"0","0",17366,3696908544.78016,382.5,99.63,6.94780763420969,2.42611070000843,296.352216096469,-1.09887766838074,0.00582201807670479,-0.00312105477397884,0.66,17999,12,1.25302087954686,0.425203304001689
"196","2012",2012-09-01,"Kenya 2012",56770.638927,842.886847057807,9,83.738998,"Kenya",9.31351134458288,0.567852326365475,357.972143056077,"0","0",17366,3696908544.78016,384.38,98.58,6.82112359492974,2.35461575267259,475.256967256543,-1.09887766838074,0.00642135398577626,0.00282423078842176,0.66,17999,12,1.24500056711928,0.425203304001689
"197","2012",2012-12-01,"Kenya 2012",56770.638927,818.122973301067,12,84.482002,"Kenya",9.31351134458288,0.578051247471342,319.680600642692,"0","0",17366,3696908544.78016,375.83,107.04,6.78512095654738,2.55918867662378,399.751913118365,-1.09887766838074,-0.00227011841903924,0.00687690178154721,0.66,17999,12,1.23405101124379,0.425203304001689
"198","2012",2012-11-01,"Kenya 2012",56770.638927,862.641777673976,11,84.674004,"Kenya",9.31351134458288,0.574089683074848,330.643561933298,"0","0",17366,3696908544.78016,383.5,109.37,6.86514480992691,2.60897799621455,416.34467792304,-1.09887766838074,0.0127651398456559,0.0066288819006648,0.66,17999,12,1.23125274671078,0.425203304001689
"199","2013",2013-02-01,"Kenya 2013",61671.463703,802.238173677175,2,84.712997,"Kenya",9.29394635969954,0.588081591368847,313.751147300337,"0","1",16922,4251468619.49355,415.63,107.54,6.65056056219455,2.55692506809939,237.880872760355,-1.03594160079956,-0.0171227140938841,0.00704785369696526,0.66,17999,14,1.2306860067765,0.425203304001689
"200","2013",2013-03-01,"Kenya 2013",61671.463703,796.659215737517,3,83.891998,"Kenya",9.29394635969954,0.593981793661497,316.821635360264,"0","1",16922,4251468619.49355,395.63,113.68,6.6871830168999,2.51453539412364,390.782726045884,-1.03594160079956,-0.00973880387010784,0.00998296938778598,0.66,21000,14,1.24272996811925,0.425203304001689
"201","2013",2013-04-01,"Kenya 2013",61671.463703,705.161714473459,4,82.278999,"Kenya",9.29394635969954,0.599629130141605,323.03261248961,"0","1",16922,4251468619.49355,365.63,122.81,6.52071670702649,2.18294279651451,222.715789473684,-1.03594160079956,-0.0194143345423212,0.00946267918137822,0.66,2500,14,1.26709246912447,0.425203304001689
"202","2013",2013-06-01,"Kenya 2013",61671.463703,788.890988301571,6,84.304001,"Kenya",9.29394635969954,0.600977747808496,294.86619502199,"0","1",16922,4251468619.49355,329.38,114.37,6.82331121966329,2.67542024694537,212.75,-1.03594160079956,0.00393400672611399,0.000420845906470957,0.66,2500,14,1.23665660897874,0.425203304001689
"203","2013",2013-07-01,"Kenya 2013",61671.463703,695.627906976744,7,86,"Kenya",9.29394635969954,0.602242076871207,269.260465116279,"0","1",16922,4251468619.49355,312.5,110.09,6.64151777790672,2.58347584253165,174.669284259582,-1.03594160079956,0.0199179709247437,0.00210157695562618,0.66,21999,14,1.21226860465116,0.425203304001689
"204","2013",2013-08-01,"Kenya 2013",61671.463703,671.737970905128,8,86.105003,"Kenya",9.29394635969954,0.604012137559002,296.818989716544,"0","1",16922,4251468619.49355,310.63,107.5,6.58232609974226,2.26312329796225,342.015533244933,-1.03594160079956,0.00122022034453728,0.00293480750093134,0.66,21999,14,1.21079027196596,0.425203304001689
"205","2013",2013-05-01,"Kenya 2013",61671.463703,778.027858160758,5,83.973,"Kenya",9.29394635969954,0.600724881995954,316.516023007395,"0","1",16922,4251468619.49355,358.13,118.48,6.73316008532548,2.45809943764705,325.89581471031,-1.03594160079956,0.0203794196672984,0.00182571499346995,0.66,21999,14,1.24153120645922,0.425203304001689
"206","2013",2013-10-01,"Kenya 2013",61671.463703,670.376440440991,10,83.922997,"Kenya",9.29394635969954,0.614632501685772,335.01186808188,"0","1",16922,4251468619.49355,296.88,109.03,6.61605744692407,2.00105281129069,238.205806310924,-1.03594160079956,-0.0117981731670396,-0.000411325158332365,0.66,8000,14,1.24227093558158,0.425203304001689
"207","2013",2013-11-01,"Kenya 2013",61671.463703,707.424204469834,11,85.153999,"Kenya",9.29394635969954,0.616318273769386,323.146303440194,"0","1",16922,4251468619.49355,305,108.65,6.69065549153758,2.18917622432515,382.304058078303,-1.03594160079956,0.0145616941529969,0.00273897733543232,0.66,8915,14,1.22431243657741,0.425203304001689
"208","2013",2013-12-01,"Kenya 2013",61671.463703,678.124984302662,12,86.400002,"Kenya",9.29394635969954,0.619352663519892,295.805548708205,"0","1",16922,4251468619.49355,305,117.45,6.61506241832199,2.29246877641093,326.768168540321,-1.03594160079956,0.0145263287713853,0.00491133320103032,0.66,11470,14,1.20665622206814,0.425203304001689
"209","2013",2013-09-01,"Kenya 2013",61671.463703,776.033641187881,9,84.918999,"Kenya",9.29394635969954,0.614885367498314,321.007081112673,"0","1",16922,4251468619.49355,301,107.52,6.85653391351462,2.4174969552011,250.588846969904,-1.03594160079956,-0.0138696673972296,0.017841563091987,0.66,7200,14,1.22770052906535,0.425203304001689
"210","2013",2013-01-01,"Kenya 2013",61671.463703,756.475094348481,1,86.176003,"Kenya",9.29394635969954,0.583951449763992,301.91235488144,"0","1",16922,4251468619.49355,380,107.61,6.62400083901214,2.50561158600332,201.476304719241,-1.03594160079956,0.0198532338478374,0.0101553172194055,0.66,7200,14,1.20979270760562,0.425203304001689
"211","2014",2014-05-01,"Kenya 2014",68285.825097,610.919785942241,5,86.247002,"Kenya",8.24907899217324,0.644554956169926,297.901369371657,"1","0",16602,5412353950.07657,265,114.95,6.53935618544111,2.05074514169174,341.801755598938,-0.938904762268066,0.00774030354051014,0.0101203466127306,0.72,7200,7,1.2087967996847,0.571494050268072
"212","2014",2014-07-01,"Kenya 2014",68285.825097,591.919743987759,7,86.308998,"Kenya",8.24907899217324,0.648432231962239,298.31536220592,"1","0",16602,5412353950.07657,305,103.07,6.35235275634713,1.98420805288321,255.072513549358,-0.938904762268066,0.0013448773713467,0.00455997142169495,0.72,7200,7,1.20792851748783,0.571494050268072
"213","2014",2014-08-01,"Kenya 2014",68285.825097,611.474801520342,8,86.920998,"Kenya",8.24907899217324,0.65450101146325,296.526737992585,"1","0",16602,5412353950.07657,311.25,101.28,6.39768148661136,2.06212365758272,160.990084107781,-0.938904762268066,0.00706578029576033,0.00931563212385278,0.72,7200,7,1.19942364214456,0.571494050268072
"214","2014",2014-09-01,"Kenya 2014",68285.825097,607.153050107273,9,87.654999,"Kenya",8.24907899217324,0.655512474713419,294.352864004938,"1","0",16602,5412353950.07657,317.5,101.76,6.36183398813134,2.06267077495494,168.43722856952,-0.938904762268066,0.00840900625279595,0.00154420311215564,0.72,7200,7,1.18937996907626,0.571494050268072
"215","2014",2014-10-01,"Kenya 2014",68285.825097,627.138536541326,10,88.612,"Kenya",8.24907899217324,0.654079568442346,291.479709294452,"1","0",16602,5412353950.07657,317.5,103.02,6.42855539408612,2.15156841640662,219.882758311683,-0.938904762268066,0.010858645222954,-0.00218832551767889,0.72,7200,7,1.17653478084232,0.571494050268072
"216","2014",2014-11-01,"Kenya 2014",68285.825097,602.51911537318,11,89.158997,"Kenya",8.24907899217324,0.653826702629804,289.995411231466,"1","0",16602,5412353950.07657,317.5,102.66,6.34570650750732,2.07768499789215,275.999995263158,-0.938904762268066,0.00615397039475329,-0.000386672686392864,0.72,7322.4,7,1.16931665348366,0.571494050268072
"217","2014",2014-12-01,"Kenya 2014",68285.825097,586.813996316759,12,90.5,"Kenya",8.24907899217324,0.656608226567768,285.997790055249,"1","0",16602,5412353950.07657,308.13,99,6.32322890972972,2.05181304444135,329.811320754717,-0.938904762268066,0.0149285916906985,0.00424519837392257,0.72,7322.4,7,1.15199005524862,0.571494050268072
"218","2014",2014-01-01,"Kenya 2014",68285.825097,658.181997014468,1,85.015999,"Kenya",8.24907899217324,0.626011463250169,300.939826631926,"1","0",16602,5412353950.07657,330,123.48,6.48671782518869,2.18708837703784,385.696677910543,-0.938904762268066,-0.0161482366502552,0.0106938413342801,0.72,7322.4,7,1.22629976976451,0.571494050268072
"219","2014",2014-02-01,"Kenya 2014",68285.825097,694.444428369342,2,86.400002,"Kenya",8.24907899217324,0.628371544167229,296.432863508499,"1","0",16602,5412353950.07657,353.13,137.61,6.52595345631877,2.342670175466,228.118180873541,-0.938904762268066,0.0161482366502552,0.00376293952954226,0.72,7322.4,7,1.20665622206814,0.571494050268072
"220","2014",2014-03-01,"Kenya 2014",68285.825097,654.08297272936,3,84.950996,"Kenya",8.24907899217324,0.631237356709373,301.808115351585,"1","0",16602,5412353950.07657,327.5,122.17,6.48183356876611,2.16721466209549,301.737116486037,-0.938904762268066,-0.0169131263650995,0.00455032905052838,0.72,7322.4,7,1.22723811266439,0.571494050268072
"221","2014",2014-04-01,"Kenya 2014",68285.825097,639.42572846986,4,85.582001,"Kenya",8.24907899217324,0.638064733648011,299.899508075302,"1","0",16602,5412353950.07657,260,118.66,6.63180778587745,2.13213330216369,229.049125093371,-0.938904762268066,0.00740041975348849,0.0107577901821275,0.72,16100,7,1.21818955833949,0.571494050268072
"222","2014",2014-06-01,"Kenya 2014",68285.825097,605.896063417028,6,86.193001,"Kenya",8.24907899217324,0.645482130815914,298.402419008476,"1","0",16602,5412353950.07657,288.75,112.86,6.45251210172754,2.03046632607834,296.489675516224,-0.938904762268066,-0.000626316409484851,0.00143743899301463,0.72,7200,7,1.2095541260943,0.571494050268072
"223","2015",2015-01-01,"Kenya 2015",70120.543426,601.220614006857,1,89.845001,"Kenya",6.26880578270384,0.660654079568442,288.384436658863,"0","0",18230,5398778820.71634,305,91.06,6.38425452396289,2.08478869724185,201.177941849354,-1.03067374229431,-0.00726387619718416,0.00614283989478281,0.8,16100,15,0.92381415114385,0.733705501644048
"224","2015",2015-02-01,"Kenya 2015",70120.543426,592.472141904895,2,91.300003,"Kenya",6.26880578270384,0.663604180714767,284.08542330497,"0","0",18230,5398778820.71634,305,83.52,6.35427616352753,2.08554221125548,171.827664399093,-1.03067374229431,0.0160648459509334,0.00445548442489035,0.8,15246,15,0.909091791961204,0.733705501644048
"225","2015",2015-07-01,"Kenya 2015",70120.543426,541.64180835902,7,100.57,"Kenya",6.26880578270384,0.691335131490223,259.247290444467,"0","0",18230,5398778820.71634,283.75,72.62,6.24569108899983,2.08928628503851,215.685912240185,-1.03067374229431,0.030037965843805,0.000731796593214318,0.8,15246,15,0.825296642471247,0.733705501644048
"226","2015",2015-09-01,"Kenya 2015",70120.543426,530.803594177297,9,102.910004,"Kenya",6.26880578270384,0.69462238705327,253.879107807634,"0","0",18230,5398778820.71634,279.38,68.96,6.22029027826284,2.09077304060597,87.9825200291333,-1.03067374229431,0.00829400267740432,0.00267314861488349,0.8,9200,15,0.806530756070453,0.733705501644048
"227","2015",2015-10-01,"Kenya 2015",70120.543426,546.019306569148,10,101.949997,"Kenya",6.26880578270384,0.69807821982468,256.535564194279,"0","0",18230,5398778820.71634,250.63,63.61,6.38144421532655,2.12843512861101,249.311219184853,-1.03067374229431,-0.0093723911226391,0.00496278934212896,0.8,9200,15,0.814125412218829,0.733705501644048
"228","2015",2015-11-01,"Kenya 2015",70120.543426,562.46689020549,11,100.309998,"Kenya",6.26880578270384,0.70170262980445,260.999905512908,"0","0",18230,5398778820.71634,263.63,57.83,6.39304788682533,2.15504633651169,255.684546620549,-1.03067374229431,-0.0162170966370727,0.00517855074313206,0.8,11250,15,0.827435798905442,0.733705501644048
"229","2015",2015-12-01,"Kenya 2015",70120.543426,553.195676582169,12,101.230003,"Kenya",6.26880578270384,0.709204315576534,258.895576640455,"0","0",18230,5398778820.71634,264,53.71,6.36025371035178,2.13675213675214,287.71141879735,-1.03067374229431,0.00912981428894089,0.0106339493018217,0.8,11250,15,0.819915843856424,0.733705501644048
"230","2015",2015-04-01,"Kenya 2015",70120.543426,573.533416362866,4,94.580002,"Kenya",6.26880578270384,0.683243425488874,274.806507193772,"0","0",18230,5398778820.71634,260,70.94,6.44105566936401,2.08704452532652,336.614583333333,-1.03067374229431,0.0444277432708109,0.0179243036279914,0.8,11250,15,0.877564829543283,0.733705501644048
"231","2015",2015-03-01,"Kenya 2015",70120.543426,598.748197206276,3,90.470001,"Kenya",6.26880578270384,0.671105866486851,286.991264651362,"0","0",18230,5398778820.71634,295.5,82.16,6.40770150203511,2.0862941523103,200.950090179806,-1.03067374229431,-0.00913250536859156,0.0112410403757954,0.8,11250,15,0.917432103635473,0.733705501644048
"232","2015",2015-06-01,"Kenya 2015",70120.543426,557.379284435943,6,97.594002,"Kenya",6.26880578270384,0.690829399865138,266.875007339078,"0","0",18230,5398778820.71634,288.75,71.55,6.28648294932506,2.08854058682147,151.797460198137,-1.03067374229431,0.0168950197041422,0.00293255342127757,0.8,11250,15,0.850462955021901,0.733705501644048
"233","2015",2015-05-01,"Kenya 2015",70120.543426,566.0837788361,5,95.959,"Kenya",6.26880578270384,0.688806473364801,271.13975760481,"0","0",18230,5398778820.71634,265,72.57,6.4005384993891,2.08779333520381,334.962593516209,-1.03067374229431,0.0144749585465922,0.00810914874925872,0.8,4000,15,0.864953608659254,0.733705501644048
"234","2015",2015-08-01,"Kenya 2015",70120.543426,534.479320030296,8,102.059998,"Kenya",6.26880578270384,0.692768037761295,255.728008146737,"0","0",18230,5398778820.71634,274.63,70.37,6.25325280772774,2.09003043469376,450.075206509678,-1.03067374229431,0.014706853583121,0.00207052019649551,0.8,15246,15,0.813247941993232,0.733705501644048
"235","2016",2016-01-01,"Kenya 2016",74815.138871,551.795955891951,1,101.699997,"Kenya",10.1181287134987,0.711985839514498,257.965592663685,"0","0",14284,5584307387.38937,233.88,54.22,6.45493671227194,2.13902927981306,147.251765126464,-0.913663983345032,0.00463208830984563,0.00391436357703051,0.65,4000,14,0.77226403458006,0.753922123867555
"236","2016",2016-02-01,"Kenya 2016",74815.138871,564.717624246348,2,100.050003,"Kenya",10.1181287134987,0.709035738368173,262.490746751902,"0","0",14284,5584307387.38937,191.88,48.43,6.61429198014071,2.15138107241587,299.671317829457,-0.913663983345032,-0.0163571825412392,-0.00415209090490626,0.65,13174,14,0.78499997646177,0.753922123867555
"237","2016",2016-08-01,"Kenya 2016",74815.138871,507.84901775413,8,99.439003,"Kenya",10.1181287134987,0.736092380310182,265.738786620779,"0","0",14284,5584307387.38937,186.25,57.97,6.46645508079307,1.91108352759529,265.207555099435,-0.913663983345032,-0.000974996906738745,0.000801878730178007,0.65,13174,14,0.789823385497942,0.753922123867555
"238","2016",2016-03-01,"Kenya 2016",74815.138871,551.585240661749,3,99.692001,"Kenya",10.1181287134987,0.714345920431558,263.705209407924,"0","0",14284,5584307387.38937,201.75,44.49,6.55061152597648,2.09167366052487,278.418279761171,-0.913663983345032,-0.00358464795768754,0.0074613954260605,0.65,4000,14,0.787818974563466,0.753922123867555
"239","2016",2016-09-01,"Kenya 2016",74815.138871,505.750807018357,9,99.522003,"Kenya",10.1181287134987,0.738621038435603,265.789465672229,"0","0",14284,5584307387.38937,187.3,61.38,6.45661765679026,1.90282487584383,155.262268729458,-0.913663983345032,0.000834334390275693,0.00342935864211763,0.65,10600,14,0.789164683512248,0.753922123867555
"240","2016",2016-10-01,"Kenya 2016",74815.138871,502.7878836472,10,99.777,"Kenya",10.1181287134987,0.743256911665543,265.38180141716,"0","0",14284,5584307387.38937,187.5,66.37,6.44663583327651,1.89458312876871,389.980181296764,-0.913663983345032,0.00255894043932692,0.00625677486203241,0.65,10600,14,0.787147839682492,0.753922123867555
"241","2016",2016-11-01,"Kenya 2016",74815.138871,500.460438617341,11,99.907997,"Kenya",10.1181287134987,0.748567093728928,265.305088640702,"0","0",14284,5584307387.38937,205,62.58,6.38168499275468,1.8863582345196,314.87406941532,-0.913663983345032,0.00131203666534763,0.00711907634062109,0.65,10600,14,0.78611575007354,0.753922123867555
"242","2016",2016-12-01,"Kenya 2016",74815.138871,491.113953308558,12,101.470001,"Kenya",10.1181287134987,0.754214430209036,261.488121991839,"0","0",14284,5584307387.38937,217.75,74.42,6.30395459563159,1.878150141458,370.427286131994,-0.913663983345032,0.0155134656453972,0.00751588035151618,0.65,11000,14,0.774014479412492,0.753922123867555
"243","2016",2016-04-01,"Kenya 2016",74815.138871,538.423242239342,4,99.321999,"Kenya",10.1181287134987,0.71931894807822,264.960434394801,"0","0",14284,5584307387.38937,196.25,46.63,6.5284664808608,2.03208921916648,166.339110237627,-0.913663983345032,-0.00371835575697244,0.00693753149929432,0.65,18820.42,14,0.790753818798995,0.753922123867555
"244","2016",2016-05-01,"Kenya 2016",74815.138871,524.945311190593,5,98.992996,"Kenya",10.1181287134987,0.723280512474713,266.114786545101,"0","0",14284,5584307387.38937,198.38,48.17,6.48177948776672,1.97262736883516,454.604561649892,-0.913663983345032,-0.00331798714296738,0.00549227205917574,0.65,18820.42,14,0.793381887340797,0.753922123867555
"245","2016",2016-06-01,"Kenya 2016",74815.138871,504.142130758006,6,100.080002,"Kenya",10.1181287134987,0.730866486850978,263.495198571239,"0","0",14284,5584307387.38937,142.63,58.11,6.58344469122934,1.91328773158538,446.487867177522,-0.913663983345032,0.0109207859855465,0.0104336675700393,0.65,26900,14,0.784764672566653,0.753922123867555
"246","2016",2016-07-01,"Kenya 2016",74815.138871,495.074910510298,7,99.536003,"Kenya",10.1181287134987,0.735502360080917,265.207555099435,"0","0",14284,5584307387.38937,181,60.66,6.44278124090018,1.86674512468047,446.453656169387,-0.913663983345032,-0.0054504682301566,0.00632295030639463,0.65,26900,14,0.789053685428779,0.753922123867555
"247","2017",2017-01-01,"Kenya 2017",82035.78793,487.262500408777,1,101.93,"Kenya",5.65674761585907,0.7618004045853,260.573923280683,"0","1",15272,5119681253.89564,233.75,74.26,6.22856420355516,1.86995879815615,257.630738201643,-0.975330948829651,0.00452310503420073,0.0100078673612047,0.78,26900,11,0.883972660976487,0.694479936599023
"248","2017",2017-02-01,"Kenya 2017",82035.78793,490.050480347481,2,101.010002,"Kenya",5.65674761585907,0.774865138233311,263.215518003851,"0","1",15272,5119681253.89564,191.88,68.75,6.39081539715032,1.86178415339597,210.624338624339,-0.975330948829651,-0.00906676153920927,0.0170044138925298,0.78,26900,11,0.892023874361802,0.694479936599023
"249","2017",2017-03-01,"Kenya 2017",82035.78793,485.70772209642,3,101.57,"Kenya",5.65674761585907,0.787845583277141,262.031111548686,"0","1",15272,5119681253.89564,223.5,64.42,6.26228783881549,1.853626156168,420.571428571429,-0.975330948829651,0.00552867431029735,0.0166131113188287,0.78,22000,11,0.887105772701913,0.694479936599023
"250","2017",2017-04-01,"Kenya 2017",82035.78793,484.926197372451,4,101.389999,"Kenya",5.65674761585907,0.80192178017532,262.763588744093,"0","1",15272,5119681253.89564,207.88,67.18,6.31733470747739,1.84548475567033,297.418371588233,-0.975330948829651,-0.00177375884982656,0.0177089618096434,0.78,22000,11,0.888680680757609,0.694479936599023
"251","2017",2017-09-01,"Kenya 2017",82035.78793,471.085129390873,9,102.599998,"Kenya",5.65674761585907,0.790795684423466,260.985385204393,"0","1",15272,5119681253.89564,219,70.17,6.22291796014609,1.8050249404653,145.176894005763,-0.975330948829651,0.0135415375780887,-0.00573920163916225,0.78,13800,11,0.878200147073427,0.694479936599023
"252","2017",2017-11-01,"Kenya 2017",82035.78793,488.075259070383,11,101.370003,"Kenya",5.65674761585907,0.783968307484828,264.686783130509,"0","1",15272,5119681253.89564,280,73.88,6.03105279152009,1.84397291507271,135.651455642633,-0.975330948829651,-0.00590144319407759,-0.00225527669021935,0.78,13800,11,0.888855979745146,0.694479936599023
"253","2017",2017-12-01,"Kenya 2017",82035.78793,486.013644579072,12,101.800003,"Kenya",5.65674761585907,0.788182737693864,263.834962755355,"0","1",15272,5119681253.89564,214.63,73.29,6.29668405744551,1.84211235502452,271.742697735478,-0.975330948829651,0.0042329145971074,0.00536136819297986,0.78,9200,11,0.885101480137808,0.694479936599023
"254","2017",2017-05-01,"Kenya 2017",82035.78793,482.520911397708,5,101.550003,"Kenya",5.65674761585907,0.807906271072151,262.616437342695,"0","1",15272,5119681253.89564,178.75,68.16,6.40942372618273,1.83735990130753,160.528832630098,-0.975330948829651,0.00157686046690753,0.00743497848751792,0.78,28600,11,0.887280459591255,0.694479936599023
"255","2017",2017-06-01,"Kenya 2017",82035.78793,477.634333808705,6,102.239998,"Kenya",5.65674761585907,0.798213081591369,261.109160037347,"0","1",15272,5119681253.89564,191,64.96,6.35135752859627,1.82925154268961,413.333333333333,-0.975330948829651,0.00677165349891862,-0.0120704692996209,0.78,28600,11,0.881292401172908,0.694479936599023
"256","2017",2017-07-01,"Kenya 2017",82035.78793,476.143891427557,7,102.209999,"Kenya",5.65674761585907,0.790458530006743,261.450936908824,"0","1",15272,5119681253.89564,181,65.75,6.38061305545584,1.82115962963102,403.945290637428,-0.975330948829651,-0.000293460510202515,-0.00976238653059236,0.78,28600,11,0.881551063642348,0.694479936599023
"257","2017",2017-08-01,"Kenya 2017",82035.78793,479.1543125948,8,101.220001,"Kenya",5.65674761585907,0.795347269049224,264.275832204349,"0","1",15272,5119681253.89564,192.63,67,6.35097361902382,1.81308411214953,331.905298759865,-0.975330948829651,-0.00973313489180416,0.00616564087803403,0.78,5000,11,0.890173211254299,0.694479936599023
"258","2017",2017-10-01,"Kenya 2017",82035.78793,478.572124364302,10,101.970001,"Kenya",5.65674761585907,0.785738368172623,262.863584751755,"0","1",15272,5119681253.89564,252.5,69.77,6.11400615478328,1.82061020287865,232.963585434174,-0.975330948829651,-0.00615925106055126,-0.00641576195571703,0.78,13800,11,0.883625894377831,0.694479936599023
"259","2018",2018-01-01,"Kenya 2018",92202.979941,491.86925023076,1,100.690002,"Kenya",8.48796047494691,0.798550236008092,267.012607666847,"1","0",17656,5838154057.04652,219.63,84.82,6.29983182982957,1.84211994530411,260.280112044818,-0.862696051597595,-0.0109636237955009,0.0130679150482502,0.64,16499.991,7,1.04115103702153,0.933208901340434
