Date,Open,High,Low,Close,Adj Close,Volume
2016/9/1,3.9341,3.99,3.8379,3.9479,3.9479,0
2016/10/1,3.9262,4.0339,3.8805,3.9798,3.9798,0
2016/11/1,3.956,4.351,3.894,4.28,4.28,0
2016/12/1,4.2578,4.3434,4.09,4.2215,4.2215,0
2017/1/1,4.1403,4.365,4.1403,4.2563,4.2563,0
2017/2/1,4.3288,4.69,4.28,4.6,4.6,0
2017/3/1,4.6337,4.7838,4.232,4.3306,4.3306,0
2017/4/1,4.3067,4.31,4.0615,4.2009,4.2009,0
2017/5/1,4.1971,4.73,4.07,4.2658,4.2658,0
2017/6/1,4.2778,4.445,4.2447,4.3452,4.3452,0
2017/7/1,4.3503,4.43,4.3264,4.3257,4.3257,0
2017/8/1,4.3357,4.4575,4.3357,4.435,4.435,0
2017/9/1,4.4012,4.5045,4.3459,4.3846,4.3846,0
2017/10/1,4.3869,4.4244,4.31,4.3589,4.3589,0
2017/11/1,4.3832,4.6395,4.3675,4.5705,4.5705,0
2017/12/1,4.4813,4.5285,4.44,4.5094,4.5094,0
2018/1/1,4.5095,4.5595,4.4797,4.495,4.495,0
2018/2/1,4.5023,4.5191,4.4167,4.46,4.46,0
2018/3/1,4.4751,4.479,4.3655,4.415,4.415,0
2018/4/1,4.3975,4.4823,4.3975,4.4625,4.4625,0
2018/5/1,4.4852,4.691,4.4616,4.69,4.69,0
2018/6/1,4.6841,4.8051,4.6294,4.7785,4.7785,0
2018/7/1,4.6798,4.821,4.6798,4.806,4.806,0
2018/8/1,4.7662,4.891,4.683,4.7292,4.7292,0
2018/9/1,4.7241,4.996,4.6979,4.975,4.975,0
2018/10/1,4.7425,4.976,4.7425,4.8485,4.8485,0
2018/11/1,4.847,4.9693,4.7469,4.955,4.955,0
2018/12/1,4.921,4.9913,4.7907,4.86,4.86,0
2019/1/1,4.7914,5.0033,4.7761,4.97,4.97,0
2019/2/1,4.9518,5.4982,4.9314,5.5,5.5,0
2019/3/1,5.33,5.729,5.05,5.1445,5.1445,0
2019/4/1,5.3309,5.4305,5.0629,5.181,5.181,0
2019/5/1,5.1308,5.383,5.0873,5.291,5.291,0
2019/6/1,5.3309,5.46,5.2732,5.4,5.4,0
2019/7/1,5.4286,5.463,5.3,5.37,5.37,0
2019/8/1,5.4089,5.4786,5.3307,5.45,5.45,0
2019/9/1,5.46,5.51,5.37,5.3912,5.3912,0
2019/10/1,5.4232,5.51,5.3471,5.47,5.47,0
2019/11/1,5.485791,5.595923,5.442924,5.58,5.58,0
2019/12/1,5.586147,5.8,5.58,5.69,5.69,0
2020/1/1,5.6164,5.692364,5.461727,5.48,5.48,0
2020/2/1,5.484111,5.484111,5.277498,5.36,5.36,0
2020/3/1,5.346263,5.780657,5.346263,573,573,0
2020/4/1,5.703875,5.818135,5.641655,5.75,5.75,0
2020/5/1,5.739382,5.788171,5.629013,5.72,5.72,0
2020/6/1,5.777616,5.813934,5.687362,5.73,5.73,0
2020/7/1,5.751593,5.802078,5.682322,5.73,5.73,0
2020/8/1,5.696851,5.800365,5.696851,5.764389,5.764389,0
2020/9/1,5.738956,5.803756,5.73,5.74,5.74,0
2020/10/1,5.764608,5.83,5.75,5.805733,5.805733,0
2020/11/1,5.798578,5.842414,5.77,5.8,5.8,0
2020/12/1,5.857843,5.951734,5.790842,5.85,5.85,0
2021/1/1,5.878587,5.878587,5.79,5.8,5.8,0
2021/2/1,5.800032,5.81,5.727722,5.732783,5.732783,0
2021/3/1,5.738336,5.763569,5.685027,5.78,5.78,0
2021/4/1,5.760283,5.772079,5.716087,5.75,5.75,0
2021/5/1,5.777977,5.79202,5.705959,5.75,5.75,0
2021/6/1,5.750683,5.871232,5.75,5.82,5.82,0
2021/7/1,5.869206,5.99,5.85,5.959977,5.959977,0
2021/8/1,5.955212,6.033911,5.879743,6.019032,6.019032,0
2021/9/1,6.039645,6.057595,5.9,5.94,5.94,0
2021/10/1,6.030961,6.089111,5.96,5.99,5.99,0
2021/11/1,6.129709,6.135345,5.9,6.03,6.03,0
2021/12/1,6.130551,6.166166,5.99,6.03,6.03,0
2022/1/1,6.166166,6.28094,6.02,6.268499,6.268499,0
2022/2/1,6.240224,6.755822,6.1,6.697994,6.697994,0
2022/3/1,6.798043,7.57315,6.6,7.3,7.3,0
2022/4/1,7.519901,7.666466,7.2,7.25,7.25,0
2022/5/1,7.488838,7.803407,7.25,7.778541,7.778541,0
2022/6/1,7.778316,8.044064,7.6,7.92655,7.92655,0
2022/7/1,7.991329,8.45253,7.75,7.8,7.8,0
2022/8/1,8.442516,10.036204,8.35,9.9,9.9,0
2022/9/1,9.978403,10.429538,9.75,10.1,10.1,0
2022/10/1,10.25776,14.071343,10.1,13.55,13.55,0
2022/11/1,14.033572,14.583687,13.25,14,14,0
2022/12/1,14.184031,14.184031,8.311855,9,9,0
2023/1/1,10.354962,12.392659,9.7,12.1,12.1,0
2023/2/1,12.30269,12.879559,11.85,12.6,12.6,0
2023/3/1,12.755262,12.765097,11.5,11.65,11.65,0
2023/4/1,11.621577,12.031528,10.55,11.6,11.6,0
2023/5/1,11.753429,11.839801,10.47978,11,11,0
2023/6/1,11.340582,11.527248,10.75,11,11,0
2023/7/1,11.435115,11.651523,11,11.323336,11.323336,0
2023/8/1,11.417079,11.417079,10.95,11.414579,11.414579,0
2023/9/1,11.444205,11.594534,11.3,11.57,11.57,0
2023/10/1,11.5959,11.886229,11.57,11.85,11.85,0
2023/11/1,11.879968,11.996061,11.753831,11.95,11.95,0
2023/12/1,11.987385,12.102606,11.64,11.965085,11.965085,0
2024/1/1,11.982427,12.383807,11.879363,12.31,12.31,0
2024/2/1,12.358563,12.482765,12.220945,12.365549,12.365549,0
2024/3/1,12.642658,13.227351,12.6,13.209276,13.209276,0
2024/4/1,13.221211,13.530118,13.197324,13.394238,13.394238,0
