"","Year","Dates","cy","GDP","LocalUreaPrice","Month","ExchangeRate","Country","RealInterest","CPI","LocalMaizePrice","ElectionYr","OneYrAfterElectionYr","LocalMaizeYield","ForexRev","WorldUreaPrice","WorldGasPrice","Wedge","UreaMaizeRatio","LagMaize","CorruptionControl","ExchangeRateMovements","CPIMovements","CR4ratioAnnual","MonthlyUreaImportMT","NumFirmsImportingFert","FuelPrice","SharePrivateSectorSalesAnnual"
"799","2014",2014-01-01,"Tanzania 2014",51239.544492,1091424,1,1584.699951,"Tanzania",9.65573386813088,0.718060422388484,326.100677717507,"0","0",16250,4390.43024097061,330,123.48,6.57570788635069,2.11200408393859,287.145631067961,-0.761074304580688,0.0209150818855903,0.0174287655225525,0.86,16498.42,7,2086.8,1
"800","2014",2014-02-01,"Tanzania 2014",51239.544492,1034629.09090909,2,1588.099976,"Tanzania",9.65573386813088,0.727909839946965,325.294243314062,"0","0",16250,4390.43024097061,353.13,137.61,6.39144623622759,2.00276719225295,326.100677717507,-0.761074304580688,0.0021432339761196,0.0136234750485092,0.86,16498.42,7,2086.8,1
"801","2014",2014-03-01,"Tanzania 2014",51239.544492,1074055,3,1596.400024,"Tanzania",9.65573386813088,0.732171607159769,301.737116486037,"0","0",16250,4390.43024097061,327.5,122.17,6.53755755523798,2.22974942096954,339.399903710034,-0.761074304580688,0.00521279120420193,0.00583772819568551,0.86,16498.42,7,2086.8,1
"802","2014",2014-04-01,"Tanzania 2014",51239.544492,1120082.5,4,1607,"Tanzania",9.65573386813088,0.737191021877072,288.059900435594,"0","0",16250,4390.43024097061,260,118.66,6.77308666865668,2.41964319545134,203.726315789474,-0.761074304580688,0.00661797752910775,0.0068321245453663,0.86,16498.42,7,2086.8,1
"803","2014",2014-05-01,"Tanzania 2014",51239.544492,1166110,5,1624.400024,"Tanzania",9.65573386813088,0.734160431859078,277.921325615543,"0","0",16250,4390.43024097061,265,114.95,6.80875616532897,2.58300150875588,338.226162181076,-0.761074304580688,0.0107694448493163,-0.00411947029523896,0.86,16498.42,7,2086.8,1
"804","2014",2014-06-01,"Tanzania 2014",51239.544492,1211560,6,1617.099976,"Tanzania",9.65573386813088,0.729709252770149,279.683246993011,"0","0",16250,4390.43024097061,288.75,112.86,6.82539117285785,2.67880809675562,338.002513281471,-0.761074304580688,-0.0045041248443134,-0.00608140581638605,0.86,16498.42,7,2086.8,1
"805","2014",2014-07-01,"Tanzania 2014",51239.544492,1152808.88888889,7,1623.800049,"Tanzania",9.65573386813088,0.730561606212709,255.072513549358,"0","0",16250,4390.43024097061,305,103.07,6.69690020858753,2.78330695285598,341.372919134934,-0.761074304580688,0.00413470486196044,0.00116739101395696,0.86,16498.42,7,2086.8,1
"806","2014",2014-08-01,"Tanzania 2014",51239.544492,1139842.5,8,1635.800049,"Tanzania",9.65573386813088,0.731319253717208,232.964599941762,"0","0",16250,4390.43024097061,311.25,101.28,6.64784674411093,2.99105704664666,312.610730623794,-0.761074304580688,0.00736289965115944,0.00103653805600862,0.86,16498.42,7,2086.8,1
"807","2014",2014-09-01,"Tanzania 2014",51239.544492,1162302.85714286,9,1639.5,"Tanzania",9.65573386813088,0.734349843735202,228.386591033852,"0","0",16250,4390.43024097061,317.5,101.76,6.6629744011523,3.10411128164548,368.964763896258,-0.761074304580688,0.00225930602906743,0.00413544140669275,0.86,16498.42,7,2086.8,1
"808","2014",2014-10-01,"Tanzania 2014",51239.544492,1128180,10,1669.599976,"Tanzania",9.65573386813088,0.733213372478454,219.882758311683,"0","0",16250,4390.43024097061,317.5,103.02,6.57429294742888,3.07308653906269,337.779957627952,-0.761074304580688,0.0181927451035877,-0.00154878709328099,0.86,16498.42,7,2086.8,1
"809","2014",2014-11-01,"Tanzania 2014",51239.544492,1058702.85714286,11,1704,"Tanzania",9.65573386813088,0.737380433753196,211.145938967136,"0","0",16250,4390.43024097061,317.5,102.66,6.40953427064698,2.94253584353872,116.720155534146,-0.761074304580688,0.0203943660009704,0.00566719703280755,0.86,16498.42,7,2086.8,1
"810","2014",2014-12-01,"Tanzania 2014",51239.544492,1008360,12,1703.699951,"Tanzania",9.65573386813088,0.73917984657638,210.6131539121,"0","0",16250,4390.43024097061,308.13,99,6.34119022137516,2.81019856049923,285.997790055249,-0.761074304580688,-0.000176100598697104,0.00243730477913134,0.86,16498.42,7,2086.8,1
"811","2015",2015-01-01,"Tanzania 2015",48562.174524,1110200,1,1741.300049,"Tanzania",7.91293618587464,0.746661615683303,201.177941849354,"0","1",15584,4080.76237772074,305,91.06,6.49999864432245,3.16918250620391,210.6131539121,-0.709463357925415,0.0218296610346682,0.0100708353230785,0.75,16498.42,8,1812.275,1
"812","2015",2015-02-01,"Tanzania 2015",48562.174524,1123210.71428571,2,1776.5,"Tanzania",7.91293618587464,0.758405152003031,194.691730931607,"0","1",15584,4080.76237772074,305,83.52,6.48390589464661,3.2474952118861,169.327272727273,-0.709463357925415,0.0200131476358498,0.0156056527224457,0.75,6015.5,8,1812.275,1
"813","2015",2015-03-01,"Tanzania 2015",48562.174524,1136221.42857143,3,1807.5,"Tanzania",7.91293618587464,0.763519272658396,200.950090179806,"0","1",15584,4080.76237772074,295.5,82.16,6.50163690373615,3.12821406389508,217.101507537688,-0.709463357925415,0.0172995385718382,0.00672062268205453,0.75,18499,8,1812.275,1
"814","2015",2015-04-01,"Tanzania 2015",48562.174524,1149232.14285714,4,1939.900024,"Tanzania",7.91293618587464,0.769959276446633,228.273817475864,"0","1",15584,4080.76237772074,260,70.94,6.49954335460597,2.59520885376928,286.991264651362,-0.709463357925415,0.0706917626759118,0.00839925886474518,0.75,5000,8,1812.275,1
"815","2015",2015-05-01,"Tanzania 2015",48562.174524,1162242.85714286,5,2045.599976,"Tanzania",7.91293618587464,0.773179278340752,212.114961424892,"0","1",15584,4080.76237772074,265,72.57,6.40743444400162,2.67858155263976,193.209302325581,-0.709463357925415,0.0530546955356463,0.00417332138787913,0.75,24546,8,1812.275,1
"816","2015",2015-06-01,"Tanzania 2015",48562.174524,1175253.57142857,6,1931.199951,"Tanzania",7.91293618587464,0.774505161473624,228.819278796678,"0","1",15584,4080.76237772074,288.75,71.55,6.46088078945691,2.65957183711637,266.875007339078,-0.709463357925415,-0.0575495872740364,0.00171337699485219,0.75,21917.81,8,1812.275,1
"817","2015",2015-07-01,"Tanzania 2015",48562.174524,1188264.28571429,7,2066,"Tanzania",7.91293618587464,0.777725163367743,233.540931268151,"0","1",15584,4080.76237772074,283.75,72.62,6.36785430324287,2.46274655017198,457.52688172043,-0.709463357925415,0.0674728247091423,0.00414887721423668,0.75,23614.63,8,1812.275,1
"818","2015",2015-08-01,"Tanzania 2015",48562.174524,1201275,8,2095.699951,"Tanzania",7.91293618587464,0.777819869305805,245.609759047038,"0","1",15584,4080.76237772074,274.63,70.37,6.39218602037808,2.33382193141199,233.540931268151,-0.709463357925415,0.0142732323651042,0.000121765601367896,0.75,16500,8,1812.275,1
"819","2015",2015-09-01,"Tanzania 2015",48562.174524,1214285.71428571,9,2113.899902,"Tanzania",7.91293618587464,0.779051046500616,251.840164946467,"0","1",15584,4080.76237772074,279.38,68.96,6.38029198955945,2.28092745086258,255.728008146737,-0.709463357925415,0.00864693321714238,0.00158160505017726,0.75,34999.835,8,1812.275,1
